기관 명,모델명,시리얼,구분,초미세먼지(㎍/㎥),미세먼지(㎍/㎥),기온(℃),상대습도( %),풍향(°),풍속(m/s),돌풍 풍향(°),돌풍 풍속(m/s),조도(lux),자외선(UVI),소음(dB),진동_x(g),진동_y(g),진동_z(g),진동_x 최대(g),진동_y 최대(g),진동_z 최대(g),흑구 운도(℃),초미세먼지 보정(㎍/㎥),미세먼지 보정(㎍/㎥),전송시간,등록일자
서울시,SDOT001,OC3CL200186,1,2,3,6.5,89,,,,,,,61,,,,,,,,3,5,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200184,1,0,1,6.3,89,,,,,,,58,,,,,,,,0,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200185,1,0,1,6.9,96,,,,,,,60,,,,,,,,0,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200182,1,4,7,6.2,100,,,,,,,58,,,,,,,,8,9,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200183,1,1,3,6.5,100,,,,,,,60,,,,,,,,2,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200180,1,1,2,6,93,,,,,,,66,,,,,,,,2,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200181,1,1,2,-39.7,100,,,,,,,63,,,,,,,,1,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200178,1,1,2,6.5,92,,,,,,,65,,,,,,,,1,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200175,1,0,0,7.4,100,,,,,,,66,,,,,,,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200179,1,0,1,5.9,90,,,,,,,62,,,,,,,,0,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200174,1,0,1,8.2,100,,,,,,,73,0.02,0.04,1.01,0.07,0.12,1.1,,1,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200177,1,0,1,7,100,,,,,,,60,,,,,,,,0,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200176,1,0,0,6.2,100,,,,,,,68,,,,,,,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200213,1,1,2,5.7,100,,,,,,,69,,,,,,,,1,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200212,1,1,2,6.7,100,,,,,,,72,,,,,,,,1,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200211,1,0,1,6.1,100,,,,,,,66,,,,,,,,1,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200209,1,1,2,6.2,100,,,,,,,61,,,,,,,,1,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200207,1,0,2,6.3,100,,,,,,,36,,,,,,,,0,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200210,1,0,1,5.9,90,,,,,,,66,,,,,,,,0,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200208,1,0,0,6.2,88,,,,,,,59,,,,,,,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200206,1,0,1,5.8,100,,,,,,,65,,,,,,,,0,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200203,1,0,1,6.4,100,,,,,,,68,,,,,,,,0,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200204,1,1,1,6.3,100,,,,,,,35,,,,,,,,1,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200205,1,1,3,6.8,100,,,,,,,72,,,,,,,,3,5,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200200,1,2,3,6,89,,,,,,,61,,,,,,,,3,6,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200199,1,1,2,6.6,100,,,,,,,60,,,,,,,,1,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200202,1,0,1,6.1,100,,,,,,,,,,,,,,,0,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200201,1,0,1,6.6,100,,,,,,,71,,,,,,,,1,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200197,1,2,4,6.7,100,,,,,,,68,,,,,,,,4,6,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200198,1,0,1,5.4,100,,,,,,,58,,,,,,,,0,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200195,1,0,1,6.1,100,,,,,,,65,,,,,,,,0,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200196,1,0,0,7.3,100,,,,,,,63,,,,,,,,0,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200194,1,1,2,6.2,100,,,,,,,71,,,,,,,,1,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200234,1,6,10,5.8,100,194,0.8,193,2.4,1803,0,55,0.01,0.04,1.01,0.06,0.12,1.13,,6,10,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200236,1,3,6,6.2,100,24,0.2,142,1.6,3644,0,60,0.04,0.08,1.03,0.09,0.15,1.12,,3,6,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200237,1,6,11,6,100,133,0.5,158,1.7,3474,0,51,0.05,0.17,1.05,0.1,0.25,1.13,,6,11,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200239,1,5,9,6.1,100,5,0.3,147,1,1310,0,72,0.01,0.01,1.03,0.05,0.12,1.1,,5,9,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200235,1,5,8,5.4,100,315,0.5,272,1.3,1842,0,60,0.06,0.03,1.1,0.1,0.13,1.18,,5,8,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200238,1,1,3,6.1,100,249,0.6,237,1.8,3675,1.3,58,0.11,0.03,1.07,0.17,0.12,1.15,,1,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200232,1,0,1,22.1,48,14,0.1,14.1,0,484,0,49,0.01,0.04,1.06,0.05,0.12,1.13,,0,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200233,1,4,7,5.9,100,226,0.2,211,0.9,1288,0,62,0.04,0.02,1.04,0.12,0.12,1.15,,4,7,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200230,1,2,5,6.8,100,357,1,357,2.3,3300,0,54,0.08,0.03,1.09,0.13,0.16,1.16,,2,5,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200229,1,0,1,6.8,100,,,,,,,55,,,,,,,,0,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200231,1,4,7,5.9,100,274,0.1,199,1.2,2241,0,55,0.01,0.03,1.11,0.06,0.12,1.17,,4,7,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200228,1,1,2,6.3,91,,,,,,,64,,,,,,,,1,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200220,1,0,1,6.9,100,,,,,,,72,,,,,,,,0,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200227,1,0,1,7.1,100,,,,,,,67,,,,,,,,0,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200219,1,2,4,7,100,,,,,,,72,,,,,,,,3,6,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200218,1,2,4,7.3,100,,,,,,,68,,,,,,,,3,6,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200217,1,0,1,6.9,100,,,,,,,71,,,,,,,,0,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200215,1,1,2,7.1,100,,,,,,,73,,,,,,,,1,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200216,1,0,0,6.9,100,,,,,,,68,,,,,,,,0,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200214,1,0,1,5.4,100,,,,,,,58,,,,,,,,0,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940043,1,2,2,8.6,94,,,,,1090,0,48,0.01,0.06,1.05,0.05,0.12,1.1,,3,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200259,1,2,4,6.8,100,301,0.6,270,2.4,3502,0,59,0.02,0.03,1.01,0.07,0.14,1.12,,2,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200254,1,6,10,6.9,100,186,1.9,187,4.1,1871,0,73,0.05,0.06,1,0.13,0.14,1.09,,6,10,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200257,1,7,11,6,100,116,0.9,113,2,893,0,54,0.01,0.13,1.05,0.06,0.18,1.13,,7,11,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200255,1,2,4,5.3,100,232,1.6,231,3.4,2393,0,54,0.15,0.02,1.02,0.19,0.09,1.11,,2,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200252,1,6,10,6.4,100,351,1,198,2.6,2866,0,67,0.07,0.02,1.01,0.11,0.14,1.13,,6,10,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200256,1,2,4,19.9,45,,,,,43,0,54,0.01,0.06,0.99,0.05,0.1,1.1,,2,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200253,1,4,6,6.9,100,188,0.6,169,3.8,2915,0,63,0.02,0.12,0.98,0.08,0.18,1.09,,4,6,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200251,1,5,8,6.3,100,344,0.4,182,1.9,3532,0,57,0.02,0.05,0.99,0.08,0.11,1.1,,5,8,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200250,1,2,3,5.6,100,316,0.9,310,2.4,3094,0,51,0.04,0.08,1.05,0.09,0.14,1.12,,2,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200249,1,2,4,5.3,100,14,0.3,244,1.2,2953,0,48,0.01,0.08,1.02,0.06,0.14,1.13,,2,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200248,1,5,8,6,100,319,0.2,194,2.1,3664,0,54,0.02,0.02,1.06,0.06,0.13,1.14,,5,8,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200246,1,6,11,6.6,100,286,0.5,271,1.7,328,0,70,0.05,0.11,1.05,0.1,0.16,1.12,,6,11,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200247,1,4,6,5.1,100,40,1.5,96.8,3.6,3505,0,53,0.06,0.01,1.05,0.1,0.13,1.12,,4,6,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200244,1,4,7,6.6,100,219,1.1,209,2.2,1024,1.4,70,0.02,0.04,1.05,0.08,0.11,1.12,,4,7,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200245,1,2,4,6.1,100,237,1.1,224,3.1,3943,0,55,0.07,0.02,1.06,0.13,0.13,1.14,,2,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200241,1,8,12,6.2,100,38,1.3,40,2.5,3307,0,63,0.02,0.16,1.11,0.09,0.2,1.18,,8,12,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200240,1,1,3,4.8,100,256,0.1,238,0,3381,0,54,0.04,0.12,1.01,0.09,0.17,1.08,,1,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200243,1,5,8,7.1,100,209,1,207,2.4,1742,0,72,0.02,0.07,1.02,0.07,0.13,1.1,,5,8,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,OC3CL200242,1,5,9,7,100,28,0.7,88.2,1.9,2068,0,68,0.07,0.1,1.1,0.11,0.15,1.16,,5,9,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940065,1,3,3,8.5,87,,,,,3366,0.1,47,0.03,0.12,1.06,0.08,0.17,1.12,,4,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940064,1,1,1,7.6,87,,,,,3061,0,47,0.01,0.08,1.03,0.06,0.15,1.11,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940060,1,0,0,7.8,88,,,,,577,0,54,0.04,0.02,1.05,0.09,0.11,1.13,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940062,1,0,0,7.3,96,,,,,1496,0,43,0.02,0.05,1,0.07,0.11,1.11,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940063,1,1,1,7.9,95,,,,,1942,0,47,0.02,0.12,1.01,0.07,0.17,1.1,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940058,1,1,1,7.2,97,,,,,1818,0,42,0.02,0.03,1.05,0.08,0.13,1.12,,2,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940061,1,2,2,8.3,86,,,,,3430,0.1,57,0.01,0.04,1.01,0.06,0.11,1.12,,5,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940059,1,0,0,7.6,93,,,,,1332,0,52,0.01,0.06,1.01,0.05,0.13,1.1,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940057,1,1,1,8.1,88,,,,,1985,0,59,0.01,0.02,1.05,0.05,0.12,1.12,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940055,1,1,1,8.4,87,,,,,1557,0,49,0.06,0.05,1.09,0.11,0.11,1.15,,2,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940054,1,1,1,7.8,95,,,,,1187,0,48,0.02,0.09,1.09,0.06,0.15,1.15,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940056,1,0,0,8,83,,,,,1699,0,60,0.01,0.02,0.98,0.06,0.12,1.07,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940051,1,1,1,8.3,83,,,,,1897,0,45,0.03,0.07,1.05,0.08,0.14,1.11,,1,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940053,1,1,1,7,94,,,,,1578,0,61,0.04,0.02,1.09,0.1,0.13,1.16,,2,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940050,1,1,1,8.2,85,,,,,2000,0,38,0.02,0.02,1.06,0.06,0.12,1.12,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940047,1,2,2,9,83,,,,,696,0,49,0.04,0.06,1.04,0.09,0.11,1.11,,3,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940052,1,1,1,8.6,94,,,,,1151,0,45,0.03,0.11,1.07,0.08,0.16,1.14,,2,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940045,1,0,0,7.7,93,,,,,1639,0,56,0.06,0.1,1.02,0.11,0.16,1.1,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940049,1,0,0,7.3,95,,,,,2121,0,53,0.01,0.08,1.07,0.06,0.14,1.14,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940046,1,1,1,7.7,92,,,,,2486,0,48,0.01,0.03,1.02,0.05,0.13,1.1,,2,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940084,1,0,0,7.1,94,,,,,3644,0.1,55,0.03,0.11,1.04,0.08,0.17,1.11,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940085,1,0,0,8.3,86,,,,,1946,0,53,0.02,0.06,1.05,0.07,0.12,1.13,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940083,1,0,0,7.8,97,,,,,625,0,55,0.06,0.12,1.02,0.14,0.17,1.09,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940082,1,1,1,7.8,92,,,,,2008,0,56,0.03,0.08,1.02,0.09,0.15,1.11,,2,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940078,1,2,2,8.1,92,,,,,2063,0,53,0.01,0.07,1.08,0.06,0.12,1.16,,3,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940080,1,1,1,8.1,91,,,,,1180,0,51,0.06,0.04,0.94,0.11,0.11,1.04,,2,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940079,1,0,0,8.2,87,,,,,2107,0,48,0.03,0.11,1.04,0.08,0.17,1.1,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940081,1,2,2,7.6,87,,,,,4997,0.2,54,0.01,0.04,1.05,0.06,0.11,1.12,,3,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940077,1,2,2,8.2,89,,,,,1777,0,52,0.04,0.06,1.04,0.11,0.14,1.1,,3,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940076,1,0,1,7.7,89,,,,,1739,0,47,0.01,0.02,1.05,0.05,0.13,1.11,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940074,1,2,2,8.1,91,,,,,2263,0,51,0.01,0.12,1.12,0.05,0.16,1.17,,3,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940075,1,1,1,7.5,85,,,,,1580,0,51,0.02,0.02,1.03,0.06,0.15,1.1,,2,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940073,1,2,2,8.6,87,,,,,3360,0.1,47,0.01,0.03,1.06,0.06,0.12,1.12,,4,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940072,1,1,1,8.2,94,,,,,2606,0.1,42,0.01,0.04,1.06,0.06,0.12,1.14,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940068,1,2,2,8,95,,,,,1810,0,52,0.01,0.14,1.13,0.05,0.18,1.18,,3,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940071,1,4,4,7.4,93,,,,,3269,0.1,45,0.05,0.03,1.02,0.1,0.1,1.11,8,2,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940070,1,0,0,8,87,,,,,2108,0.1,50,0.06,0.11,1.01,0.1,0.16,1.12,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940067,1,0,0,7.7,85,,,,,1287,0,52,0.02,0.12,1.02,0.09,0.18,1.1,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940066,1,1,1,7.5,85,,,,,4000,0.1,52,0.03,0.06,1.02,0.08,0.12,1.09,,2,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940069,1,2,2,7.4,96,,,,,1807,0,51,0.02,0.12,1.04,0.07,0.18,1.12,,3,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940105,1,1,1,7.6,91,,,,,1950,0,50,0.03,0.03,1.08,0.1,0.15,1.14,,2,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940098,1,0,0,7.5,90,,,,,3039,0,60,0.02,0.02,1.04,0.06,0.12,1.11,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940101,1,4,4,7.3,92,,,,,1678,0,54,0.03,0.1,1.04,0.08,0.16,1.11,,8,7,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940104,1,2,2,8.1,86,,,,,932,0,49,0.02,0.02,1.05,0.08,0.12,1.14,,4,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940102,1,0,0,7.4,96,,,,,2605,0,52,0.04,0.07,0.99,0.09,0.13,1.09,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940103,1,0,0,7.1,96,,,,,2205,0,48,0.04,0.02,0.99,0.09,0.13,1.12,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940100,1,2,2,7.7,88,,,,,2300,0,65,0.03,0.05,1.02,0.08,0.12,1.1,,1,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940099,1,0,0,7.9,83,,,,,1692,0,47,0.01,0.07,0.98,0.05,0.13,1.09,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940097,1,0,0,7.6,93,,,,,3797,0.1,45,0.01,0.04,1.02,0.05,0.11,1.09,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940095,1,2,2,8.1,95,,,,,1108,0,54,0.01,0.1,1.03,0.05,0.16,1.1,8.7,3,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940093,1,0,0,7.5,86,,,,,474,0,48,0.05,0.02,1.03,0.11,0.13,1.11,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940094,1,0,0,7.5,97,,,,,2981,0,52,0.02,0.03,1.06,0.07,0.13,1.13,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940096,1,1,1,7.9,87,,,,,2192,0,53,0.02,0.13,1.03,0.07,0.18,1.09,,2,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940089,1,1,1,7.5,90,,,,,3038,0,49,0.01,0.08,1.07,0.06,0.14,1.13,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940092,1,1,1,7.8,86,,,,,2207,0,50,0.02,0.03,1.07,0.08,0.12,1.14,,2,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940090,1,1,1,7.9,85,,,,,3613,0.1,51,0.01,0.06,1.06,0.06,0.13,1.14,,2,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940091,1,0,0,6.9,86,,,,,2454,0,45,0.08,0.12,1.03,0.14,0.18,1.1,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940087,1,1,1,7.6,85,,,,,1756,0,47,0.05,0.04,1,0.1,0.12,1.1,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940086,1,3,3,8,88,,,,,3117,0.1,53,0.05,0.05,1.08,0.1,0.12,1.15,,4,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940088,1,1,1,8.1,85,,,,,3795,0.1,55,0.01,0.03,1.13,0.05,0.13,1.19,,2,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940125,1,1,2,7.9,94,,,,,1627,0,55,0.02,0.09,1.01,0.07,0.14,1.08,,2,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940123,1,0,0,8.1,88,,,,,4018,0.1,50,0.03,0.02,1,0.1,0.13,1.09,,1,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940124,1,1,1,7.8,92,,,,,1534,0,47,0.02,0.11,1.08,0.08,0.16,1.16,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940122,1,1,1,7.5,95,,,,,2932,0,45,0.02,0.02,1.05,0.06,0.13,1.14,,1,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940118,1,2,2,7.7,84,,,,,2486,0,51,0.02,0.12,1.1,0.07,0.18,1.16,,4,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940119,1,1,1,7.9,87,,,,,2177,0,50,0.05,0.09,1.02,0.1,0.15,1.1,,2,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940121,1,2,2,8.4,85,,,,,2053,0,47,0.05,0.09,1.08,0.1,0.15,1.15,,3,3,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940116,1,1,1,7.7,85,,,,,3161,0,61,0.05,0.05,1.04,0.1,0.11,1.12,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940117,1,0,0,8.3,87,,,,,1825,0,60,0.03,0.03,1.05,0.1,0.11,1.14,,1,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940120,1,1,1,7.7,88,,,,,2305,0,55,0.01,0.01,1.01,0.06,0.1,1.08,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940115,1,0,0,7.2,89,,,,,1016,0,50,0.01,0.03,1.01,0.06,0.09,1.08,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940113,1,2,2,7.8,89,,,,,1281,0,55,0.01,0.07,1.06,0.06,0.13,1.14,,3,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940114,1,1,1,7.9,84,,,,,1385,0,47,0.03,0.08,1.07,0.08,0.13,1.12,,2,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940110,1,3,3,8.1,86,,,,,466,0,49,0.06,0.08,0.97,0.11,0.14,1.07,,4,5,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940111,1,4,4,8.7,92,,,,,1855,0,53,0.05,0.17,1.06,0.11,0.2,1.13,,3,7,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940112,1,0,0,7.7,95,,,,,1301,0,46,0.05,0.06,1.06,0.1,0.12,1.13,8.4,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940107,1,0,0,7,91,,,,,2020,0,60,0.03,0.02,0.97,0.08,0.16,1.08,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940109,1,1,1,7.3,93,,,,,2049,0,55,0.02,0.09,1.05,0.09,0.15,1.13,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940108,1,0,0,7.4,92,,,,,1923,0,46,0.04,0.02,1,0.09,0.1,1.11,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940106,1,1,1,7.8,96,,,,,2644,0,44,0.04,0.02,1.08,0.09,0.13,1.16,,2,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940146,1,1,1,7.1,93,,,,,2081,0,55,0.02,0.09,1,0.07,0.16,1.09,,1,1,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940142,1,2,2,8.3,87,,,,,1528,0,50,0.01,0.11,0.99,0.05,0.16,1.09,,4,4,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940143,1,0,0,7.7,86,,,,,1636,0,46,0.01,0.03,1.05,0.06,0.13,1.1,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940144,1,0,0,8.5,88,,,,,2143,0,52,0.01,0.12,1.02,0.06,0.18,1.11,,0,0,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940140,1,1,1,8.2,84,,,,,2695,0,48,0.03,0.01,1.05,0.09,0.14,1.12,,1,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940145,1,1,1,7.8,95,,,,,1454,0,51,0.02,0.07,1.02,0.06,0.13,1.1,,2,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940139,1,1,1,7.4,91,,,,,1864,0,54,0.02,0.11,1.07,0.08,0.18,1.13,,2,2,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940138,1,3,3,7.6,95,,,,,1733,0,48,0.02,0.04,1.01,0.07,0.1,1.09,,4,5,2.02111E+11,2021-11-08 12:07
서울시,SDOT001,V02Q1940134,1,1,1,7.3,96,,,,,1549,0,56,0.02,0.1,0.96,0.07,0.16,1.06,,3,3,2.02111E+11,2021-11-08 12:07
